1907	1
1908	1
1914	1
1919	4
1930	2
1932	2
1933	1
1934	2
1936	1
1941	8
1948	1
1954	2
1959	21
1963	1
1969	8
1971	4
1974	4
1975	1
1977	3
1980	2
1981	3
1982	2
1983	3
1984	1
1989	5
1993	2
2000	4
2002	1
2004	9
2005	7
2017	5
2019	1
2022	1
2025	4
2027	12
2030	1
2031	2
2033	6
2037	4
2042	4
2048	1
2049	1
2053	2
2055	2
2062	2
2065	1
2069	2
2073	1
2076	13
2079	2
2083	7
2084	6
2088	2
2092	7
2095	9
2107	1
2111	4
2114	2
2126	3
2131	20
2136	2
2138	5
2142	8
2145	1
2146	2
2147	5
2149	6
2151	1
2153	7
2156	2
2159	4
2163	3
2171	1
2182	1
2187	4
2192	3
2198	9
2201	17
2206	1
2207	3
2211	12
2218	2
2225	3
2227	3
2230	2
2235	1
2241	5
2245	2
2246	1
2249	2
2250	2
2251	5
2256	11
2259	2
2260	8
2272	2
2276	1
2280	1
2281	16
2283	3
2285	1
2290	9
2293	7
2297	1
2301	5
2302	20
2304	1
2312	1
2313	3
2322	2
2327	1
2329	1
2331	2
2335	7
2339	1
2346	14
2356	1
2359	22
2361	1
2368	6
2370	2
2371	1
2373	6
2374	1
2380	5
2383	7
2393	8
2401	19
2403	16
2410	1
2411	1
2420	1
2426	1
2430	22
2432	1
2441	6
2444	6
2445	1
2459	24
2467	1
2468	1
2478	1
2479	22
2484	4
2485	10
2488	2
2491	2
2501	4
2505	3
2508	6
2509	5
2512	2
2515	2
2519	16
2529	2
2535	1
2545	2
2546	6
2547	4
2550	2
2551	2
2558	14
2561	2
2564	2
2568	10
2569	5
2572	2
2575	5
2577	2
2578	5
2583	15
2585	17
2588	1
2589	2
2593	4
2596	1
2603	1
2605	1
2609	3
2610	2
2612	6
2616	5
2619	1
2620	1
2623	3
2625	1
2626	1
2629	4
2631	3
2633	4
2635	4
2637	1
2639	1
2649	2
2658	2
2660	2
2662	1
2669	4
2674	2
2676	25
2681	2
2689	15
2690	3
2691	3
2694	2
2695	1
2696	14
2697	1
2698	9
2701	8
2708	3
2709	1
2715	26
2716	25
2717	33
2720	6
2721	4
2722	4
2725	1
2728	5
2734	24
2735	2
2740	6
2745	2
2751	2
2753	5
2756	1
2757	14
2759	4
2762	9
2763	1
2765	3
2769	4
2777	23
2780	3
2782	1
2791	4
2794	3
2795	5
2798	2
2799	4
2802	2
2803	11
2809	2
2811	21
2820	4
2821	14
2827	18
2834	1
2835	1
2836	4
2843	4
2844	3
2847	1
2850	1
2851	4
2853	1
2856	18
2860	1
2862	5
2863	19
2864	2
2869	1
2875	4
2877	2
2879	1
2880	1
2888	1
2894	5
2896	8
2900	18
2904	2
2909	7
2910	2
2913	4
2917	3
2918	4
2923	2
2941	32
2945	8
2947	1
2958	3
2965	1
2971	11
2975	1
2976	4
2979	4
2981	1
2984	17
2988	1
2991	6
2999	2
3001	9
3006	2
3007	1
3019	12
3021	3
3022	2
3025	1
3031	2
3034	2
3039	1
3043	25
3054	1
3061	1
3068	3
3071	10
3085	4
3088	21
3095	21
3097	11
3099	4
3102	2
3104	1
3105	3
3107	6
3109	1
3118	4
3126	2
3127	6
3133	1
3135	10
3136	8
3141	6
3142	1
3144	18
3150	9
3154	9
3165	4
3168	1
3171	12
3174	3
3177	10
3179	6
3181	7
3184	15
3189	2
3192	11
3196	3
3200	4
3202	3
3203	1
3208	1
3212	1
3213	5
3215	5
3221	2
3222	1
3224	3
3226	5
3227	2
3228	17
3229	1
3231	1
3242	1
3247	5
3251	4
3254	1
3256	2
3257	2
3258	3
3259	1
3262	11
3263	3
3274	1
3278	1
3286	2
3292	3
3306	7
3307	3
3308	1
3312	1
3316	2
3322	1
3325	1
3328	6
3329	21
3330	2
3333	12
3335	5
3346	7
3350	1
3353	2
3355	3
3358	9
3360	1
3361	4
3364	2
3369	1
3372	1
3374	3
3379	11
3384	9
3385	3
3391	15
3398	4
3414	4
3415	3
3430	1
3431	8
3432	2
3433	27
3438	3
3448	1
3449	1
3451	12
3454	12
3455	5
3456	1
3457	2
3460	1
3465	2
3470	10
3473	1
3474	8
3475	1
3477	6
3480	1
3481	2
3482	5
3483	5
3484	4
3485	1
3487	3
3488	1
3491	2
3495	7
3498	3
3499	1
3500	14
3501	1
3502	1
3503	10
3505	1
3506	1
3507	14
3509	22
3510	14
3520	7
3526	3
3527	3
3530	5
3531	11
3532	3
3533	1
3535	1
3537	5
3538	1
3540	2
3550	2
3551	2
3552	4
3555	1
3557	1
3558	5
3559	1
3560	1
3561	5
3562	1
3566	3
3570	7
3574	9
3580	12
3582	10
3586	8
3597	1
3598	5
3606	6
3612	7
3613	2
3621	2
3622	2
3623	2
3631	12
3636	1
3638	1
3647	6
3652	1
3655	1
3656	1
3660	6
3663	1
3679	4
3681	5
3684	4
3687	2
3698	10
3700	2
3706	5
3709	13
3711	16
3718	25
3724	2
3725	18
3727	1
3729	10
3731	5
3734	3
3735	1
3736	3
3738	7
3740	4
3742	3
3759	27
3762	9
3764	2
3766	11
3771	1
3774	1
3775	1
3779	1
3780	3
3782	1
3785	4
3788	20
3797	1
3798	1
3799	4
3802	5
3807	1
3810	1
3820	1
3822	25
3827	1
3834	3
3839	2
3841	2
3842	4
3843	11
3844	4
3845	1
3851	11
3854	1
3856	5
3860	12
3861	4
3869	4
3874	8
3878	2
3880	2
3881	20
3884	2
3885	5
3888	1
3893	2
3894	8
3897	10
3909	3
3911	5
3918	19
3921	1
3922	1
3924	2
3935	9
3940	2
3947	1
3950	5
3952	6
3957	1
3961	20
3965	3
3968	1
3972	3
3973	3
3977	2
3980	18
3981	5
3983	3
3988	12
3989	2
3995	2
3996	1
3997	2
3998	8
3999	1
4000	6
4002	3
4005	3
4015	7
4017	4
4022	1
4024	23
4048	11
4057	7
4071	7
4073	2
4074	2
4075	1
4076	1
4077	4
4082	7
4089	1
4113	2
4115	3
4116	1
4124	31
4131	2
4134	1
4136	2
4146	1
4148	10
4150	6
4152	9
4159	2
4160	5
4161	2
4163	4
4169	2
4172	1
4180	7
4182	2
4185	1
4188	1
4189	3
4193	2
4205	7
4206	1
4217	3
4219	5
4220	8
4224	4
4227	1
4228	4
4231	5
4234	24
4237	6
4239	4
4240	2
4242	2
4243	3
4248	2
4249	5
4251	3
4255	8
4256	3
4262	17
4265	2
4278	6
4288	7
4290	4
4294	11
4295	16
4296	2
4301	1
4305	5
4307	16
4314	15
4316	6
4319	1
4325	2
4328	20
4334	1
4336	4
4337	2
4343	1
4346	17
4349	2
4350	1
4363	3
4365	1
4368	1
4373	4
4379	13
4382	8
4383	13
4385	5
4389	6
4390	1
4391	1
4395	2
4399	6
4401	10
4403	3
4405	1
4407	4
4409	4
4419	2
4425	3
4431	1
4432	1
4434	1
4439	2
4444	2
4448	19
4449	2
4453	3
4458	2
4459	7
4462	9
4463	4
4465	2
4466	3
4469	2
4475	1
4477	1
4478	2
4479	1
4480	2
4485	2
4487	10
4493	6
4496	8
4500	4
4505	7
4506	1
4508	4
4520	8
4523	42
4532	1
4537	1
4538	2
4539	9
4541	3
4542	12
4544	2
4546	25
4549	6
4551	2
4556	3
4561	3
4565	7
4566	1
4567	3
4569	25
4572	3
4573	2
4574	6
4579	7
4580	32
4583	17
4584	4
4596	2
4603	6
4611	9
4618	10
4621	2
4622	2
4623	1
4629	3
4630	2
4632	4
4633	6
4637	5
4640	2
4642	12
4648	2
4649	14
4650	15
4654	1
4657	1
4669	3
4670	1
4672	15
4676	1
4687	6
4689	11
4694	1
4698	4
4699	10
4700	2
4702	4
4703	11
4714	1
4717	1
4718	2
4720	9
4723	13
4724	25
4730	2
4731	6
4733	2
4734	1
4739	1
4740	5
4741	2
4743	7
4746	5
4748	1
4749	1
4758	1
4763	1
4764	1
4765	3
4766	2
4769	4
4770	2
4773	2
4774	12
4775	1
4776	3
4779	2
4782	13
4784	1
4786	1
4792	4
4795	9
4802	1
4804	2
4809	1
4810	1
4814	3
4815	10
4820	2
4830	5
4832	4
4836	3
4837	1
4838	24
4842	2
4845	2
4846	3
4848	8
4852	27
4856	1
4860	3
4866	2
4869	1
4876	1
4879	2
4885	2
4889	1
4896	2
4900	6
4902	22
4908	2
4911	1
4912	2
4913	15
4915	4
4920	75
4925	2
4928	21
4930	15
4933	5
4936	3
4937	3
4938	2
4941	1
4945	3
4946	1
4951	2
4953	8
4962	4
4963	3
4964	18
4967	4
4973	6
4976	1
4978	1
4984	2
4992	3
4994	4
4996	21
4998	4
4999	2
5013	4
5015	3
5016	14
5018	1
5019	2
5030	2
5035	6
5036	2
5045	14
5051	4
5058	10
5063	1
5064	1
5069	14
5070	8
5071	1
5072	4
5074	4
5080	2
5081	8
5083	3
5089	2
5093	10
5095	1
5097	23
5101	13
5109	1
5110	1
5113	1
5120	5
5127	5
5133	4
5135	2
5138	1
5143	1
5145	5
5147	2
5148	3
5156	1
5158	4
5161	1
5164	11
5166	2
5169	1
5172	3
5173	2
5176	7
5177	4
5179	25
5185	2
5186	31
5189	1
5191	1
5193	1
5196	18
5206	25
5215	1
5217	5
5218	1
5221	14
5222	3
5224	2
5225	3
5230	21
5231	70
5239	7
5245	8
5247	11
5255	2
5259	40
5260	1
5262	78
5264	4
5272	3
5280	1
5282	7
5284	1
5285	15
5290	1
5293	5
5294	12
5295	2
5296	21
5299	3
5300	1
5304	1
5308	4
5309	3
5315	6
5316	4
5323	1
5328	6
5332	5
5335	27
5337	5
5339	8
5347	17
5348	37
5352	2
5353	3
5357	10
5359	2
5365	1
5366	1
5367	3
5369	2
5378	8
5379	2
5380	3
5381	5
5389	2
5390	7
5393	2
5396	2
5402	2
5403	4
5404	1
5406	1
5407	1
5412	1
5413	4
5417	5
5421	7
5425	4
5427	26
5428	20
5431	5
5433	2
5435	1
5436	1
5439	8
5445	1
5447	7
5448	2
5451	7
5459	32
5462	1
5468	5
5470	9
5472	1
5473	13
5474	14
5476	15
5479	2
5481	2
5484	7
5487	44
5492	8
5495	2
5496	3
5501	8
5507	24
5509	30
5517	1
5519	11
5520	4
5521	2
5522	1
5523	16
5531	48
5534	2
5537	12
5541	2
5544	1
5546	15
5554	1
5555	2
5557	1
5558	6
5560	16
5566	19
5568	21
5574	1
5578	13
5580	2
5581	5
5583	1
5590	2
5591	15
5592	4
5594	13
5600	6
5602	3
5604	21
5605	3
5606	2
5608	10
5615	19
5616	11
5617	12
5618	1
5619	27
5620	4
5621	1
5623	1
5625	8
5636	2
5639	2
5642	4
5643	2
5645	2
5648	2
5649	3
5652	2
5654	3
5657	1
5661	3
5663	13
5664	1
5673	3
5678	1
5681	12
5683	3
5691	7
5695	8
5697	3
5699	7
5700	7
5702	1
5705	11
5714	1
5717	1
5721	1
5722	9
5725	8
5727	2
5728	3
5729	2
5730	1
5731	19
5738	8
5740	1
5743	13
5745	5
5752	11
5753	1
5754	1
5756	3
5757	24
5759	6
5760	12
5769	4
5770	1
5774	2
5775	8
5777	7
5779	2
5787	2
5791	3
5793	2
5794	6
5799	7
5801	15
5802	4
5803	2
5805	1
5809	2
5810	2
5812	9
5813	6
5814	2
5823	13
5824	2
5829	2
5833	7
5845	1
5846	1
5847	9
5850	1
5853	1
5855	11
5858	33
5860	4
5875	2
5876	10
5878	1
5879	1
5882	2
5885	24
5892	2
5895	2
5896	32
5899	8
5906	1
5909	1
5910	1
5912	1
5918	5
5919	4
5922	2
5923	1
5926	3
5929	1
5930	2
5933	107
5934	3
5937	40
5944	2
5947	4
5949	2
5951	2
5952	17
5953	2
5955	1
5956	2
5962	6
5966	1
5973	11
5979	16
5980	2
5985	1
5986	16
5991	1
5994	1
5998	6
6011	1
6012	2
6013	2
6014	20
6020	44
6025	1
6029	10
6034	1
6036	6
6040	10
6043	2
6044	31
6046	8
6047	16
6050	15
6053	1
6055	8
6057	2
6061	7
6075	9
6076	2
6078	5
6081	2
6087	19
6091	3
6100	3
6107	1
6108	7
6109	4
6112	7
6113	5
6115	4
6117	1
6118	1
6122	4
6127	2
6128	6
6132	6
6135	27
6136	5
6137	2
6141	6
6142	2
6144	1
6149	1
6155	4
6161	14
6167	1
6170	5
6171	9
6173	5
6174	3
6177	11
6186	16
6189	1
6192	4
6193	4
6196	1
6202	1
6205	4
6207	35
6210	2
6214	14
6217	5
6219	7
6220	1
6224	3
6230	10
6236	29
6246	2
6249	2
6251	4
6253	5
6255	2
6256	94
6263	6
6265	12
6268	3
6274	12
6276	2
6277	1
6278	1
6279	11
6287	14
6289	40
6292	1
6295	30
6296	10
6302	12
6303	26
6317	44
6318	2
6322	1
6323	1
6324	1
6327	1
6329	11
6333	6
6334	3
6335	4
6336	4
6340	21
6345	6
6346	2
6353	4
6354	19
6359	8
6360	1
6363	2
6366	3
6367	6
6368	3
6370	3
6371	6
6374	2
6375	1
6376	13
6397	5
6402	3
6404	6
6405	10
6407	2
6409	2
6410	1
6413	3
6416	5
6418	1
6420	9
6421	2
6424	16
6427	4
6428	14
6432	1
6434	5
6435	3
6436	3
6438	3
6439	2
6440	1
6442	1
6444	1
6446	8
6452	6
6453	7
6460	8
6461	31
6465	9
6474	2
6475	8
6483	3
6485	4
6490	7
6493	5
6501	1
6507	3
6522	2
6523	16
6525	1
6526	1
6528	28
6529	9
6530	23
6532	8
6536	11
6538	4
6541	7
6544	11
6546	12
6555	15
6556	3
6560	1
6565	2
6570	33
6571	5
6583	11
6591	2
6593	6
6594	15
6595	16
6596	18
6598	7
6601	20
6602	1
6604	2
6605	6
6609	21
6611	34
6613	7
6616	25
6625	9
6627	3
6630	1
6631	9
6637	4
6641	6
6642	3
6645	1
6646	14
6647	1
6648	20
6663	2
6665	7
6670	3
6671	3
6673	1
6675	1
6678	18
6679	25
6680	6
6692	16
6695	2
6698	4
6699	6
6701	14
6705	1
6708	1
6709	5
6714	3
6716	58
6718	8
6721	15
6725	1
6730	2
6731	21
6734	3
6738	1
6747	5
6748	13
6749	1
6754	2
6758	3
6768	31
6771	24
6774	4
6783	7
6785	18
6791	13
6792	2
6796	3
6797	17
6803	1
6807	21
6808	2
6814	31
6816	2
6818	3
6821	19
6824	59
6825	26
6826	5
6832	22
6833	8
6838	1
6839	9
6845	1
6849	22
6850	3
6854	1
6857	1
6862	1
6866	1
6868	8
6869	8
6871	1
6873	1
6874	54
6875	3
6878	6
6879	1
6884	5
6886	10
6887	6
6893	5
6895	1
6897	12
6899	2
6902	21
6903	3
6906	23
6908	1
6913	2
6914	50
6916	2
6919	3
6922	1
6923	6
6924	1
6927	1
6929	7
6931	5
6933	83
6934	1
6936	12
6939	7
6940	2
6943	2
6944	2
6946	4
6947	1
6949	6
6950	8
6952	3
6954	1
6965	52
6966	4
6972	1
6974	3
6975	10
6977	4
6979	2
6987	2
6989	4
6990	11
6997	7
7000	1
7002	3
7003	3
7010	7
7011	22
7013	2
7014	1
7017	42
7019	1
7025	60
7027	9
7032	51
7037	4
7039	19
7043	1
7052	5
7053	2
7054	6
7056	25
7059	2
7060	2
7061	22
7068	12
7069	2
7070	39
7071	2
7077	9
7078	12
7083	18
7091	2
7092	2
7097	8
7099	40
7102	5
7103	1
7107	17
7111	4
7112	5
7114	4
7118	1
7123	7
7124	2
7125	4
7127	2
7130	4
7131	1
7132	1
7133	9
7139	9
7140	1
7141	15
7146	26
7147	25
7150	3
7151	2
7153	51
7155	2
7156	5
7161	24
7166	7
7168	18
7169	3
7171	5
7172	1
7174	2
7180	5
7181	6
7185	2
7189	1
7193	2
7195	20
7200	26
7203	62
7205	2
7207	4
7212	5
7215	1
7216	2
7225	5
7227	1
7228	1
7233	3
7234	38
7240	1
7243	1
7244	77
7247	3
7250	8
7260	5
7271	1
7273	1
7281	2
7282	3
7286	12
7289	1
7291	2
7295	1
7309	3
7312	1
7317	10
7320	3
7322	1
7323	8
7329	1
7330	25
7331	4
7337	11
7340	9
7341	4
7350	3
7356	2
7358	15
7359	31
7360	11
7362	3
7369	5
7374	6
7375	3
7377	55
7378	42
7380	1
7383	46
7385	2
7387	3
7389	2
7392	3
7393	1
7395	6
7399	6
7400	8
7409	1
7410	2
7414	8
7418	9
7419	12
7420	1
7421	20
7423	6
7425	10
7426	14
7429	3
7431	1
7434	24
7437	2
7439	7
7444	3
7449	1
7454	17
7458	44
7459	3
7460	3
7462	39
7464	25
7465	1
7466	1
7470	2
7477	2
7480	1
7482	60
7486	2
7487	1
7488	2
7489	11
7490	52
7491	7
7492	10
7494	2
7496	1
7497	10
7499	16
7500	49
7501	5
7502	3
7503	24
7504	2
7505	7
7506	27
7510	1
7512	2
7516	46
7519	7
7520	114
7522	2
7523	14
7527	17
7528	15
7531	16
7535	38
7538	20
7539	18
7547	1
7552	67
7553	4
7557	2
7561	19
7565	1
7568	24
7571	20
7575	1
7576	6
7578	9
7580	3
7587	14
7595	1
7598	6
7601	1
7605	41
7607	9
7611	7
7615	7
7617	5
7618	1
7621	6
7627	20
7629	3
7630	64
7633	1
7634	19
7635	1
7644	11
7648	4
7654	18
7655	7
7656	1
7659	9
7662	3
7663	5
7669	43
7672	3
7674	1
7678	24
7685	9
7686	1
7689	34
7693	10
7694	4
7696	3
7698	15
7703	10
7704	2
7705	30
7706	1
7710	5
7711	14
7712	6
7713	1
7721	11
7726	2
7727	13
7729	14
7733	5
7737	5
7738	1
7740	1
7743	4
7744	14
7745	1
7749	1
7751	3
7752	1
7753	18
7754	2
7760	23
7761	7
7763	17
7764	1
7766	2
7767	2
7768	1
7770	9
7775	2
7779	1
7781	29
7788	3
7789	2
7791	5
7794	18
7798	2
7802	2
7803	14
7805	2
7806	18
7807	4
7808	74
7813	1
7814	4
7818	6
7823	2
7824	1
7827	11
7828	48
7829	1
7833	2
7835	2
7836	15
7838	2
7843	1
7844	1
7851	11
7852	8
7860	9
7863	1
7864	34
7867	7
7869	1
7875	2
7878	27
7880	16
7883	4
7885	16
7889	1
7890	11
7892	8
7893	7
7894	19
7898	2
7899	23
7901	2
7902	3
7903	7
7905	3
7921	4
7923	10
7926	2
7927	4
7929	2
7935	21
7937	7
7944	5
7946	2
7952	1
7953	17
7958	13
7959	22
7962	2
7963	5
7967	1
7972	12
7973	1
7974	23
7979	16
7981	4
7988	24
7989	1
7990	2
7993	1
7994	12
7996	15
7997	2
7999	5
8000	4
8002	3
8010	1
8011	4
8014	1
8023	3
8026	37
8028	4
8030	4
8031	6
8033	1
8034	1
8036	1
8038	21
8040	4
8042	1
8054	2
8062	2
8067	27
8078	6
8079	4
8086	1
8089	1
8091	1
8094	12
8095	7
8096	7
8097	1
8101	3
8105	41
8106	1
8107	18
8118	20
8121	1
8126	1
8127	1
8128	1
8129	11
8130	1
8131	33
8132	15
8138	42
8142	1
8143	144
8144	7
8147	4
8148	1
8151	43
8152	2
8153	1
8154	27
8157	1
8160	12
8164	1
8165	7
8170	22
8176	2
8183	74
8184	8
8185	1
8186	11
8188	1
8189	10
8192	18
8194	1
8197	14
8199	1
8200	2
8204	1
8206	2
8207	2
8209	2
8210	20
8212	1
8213	1
8214	1
8216	3
8219	1
8222	13
8224	3
8228	3
8229	34
8230	8
8232	2
8234	1
8235	2
8237	3
8239	13
8246	1
8248	5
8256	5
8258	1
8259	20
8260	5
8262	3
8264	1
8265	2
8271	2
8272	57
8274	52
8287	54
8294	44
8295	44
8297	3
8299	5
8309	4
8310	2
8311	3
8312	27
8316	86
8318	2
8319	21
8322	94
8327	35
8329	36
8332	3
8340	26
8341	7
8342	1
8343	3
8345	76
8346	23
8347	10
8350	32
8356	10
8362	1
8364	2
8365	14
8366	9
8373	41
8374	2
8376	3
8378	11
8381	8
8382	1
8383	20
8388	67
8390	1
8394	39
8398	51
8399	2
8401	2
8404	4
8411	5
8412	37
8415	5
8417	23
8418	19
8421	2
8423	39
8428	19
8430	2
8432	49
8440	38
8442	2
8450	72
8451	1
8452	3
8454	1
8455	45
8457	1
8458	4
8461	23
8462	2
8463	16
8465	7
8467	8
8468	12
8470	1
8472	13
8473	6
8474	1
8475	13
8478	19
8489	1
8490	41
8493	10
8496	33
8498	11
8502	5
8503	10
8505	1
8511	1
8512	4
8518	3
8519	3
8521	8
8522	4
8524	69
8527	1
8528	40
8529	5
8533	15
8534	1
8535	26
8536	27
8540	5
8544	37
8547	5
8550	9
8553	1
8556	42
8557	8
8560	3
8561	2
8562	4
8563	8
8564	4
8573	16
8574	4
8577	3
8583	2
8584	14
8585	15
8589	14
8594	1
8596	1
8605	46
8610	1
8611	1
8612	11
8613	113
8614	34
8618	28
8619	22
8629	14
8631	2
8633	3
8638	14
8641	26
8644	2
8645	2
8647	47
8648	1
8651	1
8654	17
8655	7
8658	1
8659	1
8660	6
8662	9
8668	17
8674	33
8679	2
8680	34
8682	9
8683	13
8685	11
8687	4
8688	42
8689	2
8690	2
8692	2
8694	6
8695	1
8696	15
8702	105
8704	13
8710	18
8715	1
8716	1
8718	17
8720	9
8724	1
8728	3
8731	2
8734	5
8737	12
8738	10
8741	9
8742	39
8743	4
8745	9
8747	65
8748	3
8749	1
8750	2
8757	1
8758	1
8759	2
8762	7
8764	3
8766	22
8774	1
8776	4
8778	2
8783	14
8786	4
8788	49
8789	3
8791	5
8796	1
8797	1
8799	32
8802	5
8805	2
8806	23
8812	1
8815	17
8816	4
8822	41
8824	5
8834	1
8837	3
8840	1
8841	1
8842	1
8847	1
8852	1
8854	37
8855	1
8861	3
8862	2
8863	4
8864	4
8866	2
8867	10
8871	2
8873	23
8874	29
8875	10
8877	1
8883	28
8885	8
8886	11
8889	2
8892	8
8893	19
8894	39
8897	29
8898	1
8901	1
8902	1
8904	1
8905	7
8906	25
8908	2
8910	3
8911	2
8912	54
8913	1
8914	7
8918	79
8919	1
8920	12
8924	15
8925	12
8926	5
8927	2
8928	4
8930	1
8932	8
8933	24
8936	2
8937	3
8938	1
8939	4
8947	1
8948	97
8951	32
8954	84
8955	20
8956	3
8957	3
8969	43
8973	33
8974	1
8975	1
8977	9
8980	18
8986	5
8987	45
8988	61
8992	4
8994	1
8995	1
8997	2
8998	3
8999	20
9001	7
9002	1
9005	6
9008	11
9010	2
9011	1
9016	1
9017	1
9024	2
9026	45
9031	153
9033	2
9034	1
9036	27
9038	11
9040	1
9041	16
9045	4
9046	30
9047	5
9051	1
9055	4
9056	95
9073	1
9074	1
9076	3
9079	2
9083	51
9085	1
9092	3
9093	3
9094	10
9098	4
9099	26
9100	34
9104	4
9105	115
9106	2
9109	6
9118	2
9119	59
9120	2
9124	9
9126	2
9127	4
9128	12
9130	2
9134	28
9136	10
9138	35
9139	4
9141	1
9142	46
9145	4
9147	2
9155	14
9157	101
9162	1
9164	21
9168	44
9170	7
9171	44
9172	2
9173	8
9174	2
9175	46
9176	1
9179	13
9180	1
9187	9
9191	12
9194	48
9195	1
9198	21
9200	28
9203	16
9206	99
9211	2
9214	13
9215	22
9219	1
9222	2
9225	3
9230	86
9239	28
9245	121
9246	64
9247	64
9252	2
9255	7
9261	1
9262	2
9263	1
9264	28
9267	36
9269	5
9270	1
9272	21
9273	4
9274	15
9276	13
9278	15
9279	2
9280	31
9281	181
9284	40
9288	21
9289	7
9290	31
9291	5
9296	6
9300	2
9301	1
9304	11
9305	1
9306	15
9308	1
9314	75
9316	56
9317	65
9319	4
9325	4
9326	2
9327	2
9328	24
9334	46
9335	4
9336	55
9337	10
9338	6
9339	9
